,po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
2093,0,0,35,0,0,0,60,2469,11.23,0.19,0,1163.2,0,34.3,395
2094,0,0,31,1,0,0,60,18,27.11,0.45,1,0.0,0,0.6,414
2095,0,0,39,0,0,0,60,50000,7.2,0.12,0,5014.65,0,576.0,-307
2096,0,0,37,0,0,0,240,11326,1.95,0.01,0,24213.81,1,36.44,215
2097,0,0,31,1,0,0,30,40319,6.91,0.23,0,5953.38,1,600.67,176
2098,0,0,16,0,0,0,240,4448,2.02,0.01,1,3426.68,1,19.37,72
2099,0,0,38,1,0,0,60,25000,11.0,0.18,1,3426.68,1,592.9,83
2100,0,0,31,1,0,0,200,60,6.01,0.03,0,0.0,0,0.58,-287
2101,0,0,31,1,0,0,120,3500,43.58,0.36,0,0.0,0,298.99,173
2102,0,0,26,1,0,0,100,6010,89.0,0.89,0,30132.32,1,549.87,122
2103,0,0,37,0,0,0,30,24657,4.12,0.14,0,7403.01,0,167.62,174
2104,0,0,16,1,0,0,90,2440,9.3,0.1,0,1659.21,1,23.33,119
2105,0,0,35,1,0,0,25,10000,20.0,0.8,0,23616.68,1,330.0,199
2106,0,0,28,1,0,0,20,963,32.0,1.6,0,3100.66,1,60.4,-56
2107,0,0,39,1,0,0,100,2618,80.0,0.8,0,22614.24,1,345.58,107
2108,0,0,35,1,0,0,100,700,139.0,1.39,0,3114.08,1,47.04,-801
2109,0,0,38,1,0,0,30,20142,4.95,0.16,0,13850.65,1,139.78,153
2110,0,0,9,1,0,0,20,530,31.0,1.55,0,2516.62,1,16.89,266
2111,0,0,37,1,0,0,30,1665,22.5,0.75,0,3900.39,1,46.34,103
2112,0,0,35,0,0,0,30,80,5.5,0.18,0,3549.9,0,0.62,176
2113,0,0,16,1,0,0,60,40,9.5,0.16,0,0.0,1,0.82,113
2114,0,0,16,1,0,0,60,80,9.5,0.16,0,260.0,1,1.49,-62
2115,0,0,31,1,0,0,30,53957,4.67,0.16,0,6105.83,1,543.27,75
2116,0,0,31,1,0,0,30,300,3.49,0.12,0,0.0,0,2.26,42
2117,0,0,31,1,0,0,30,1368,16.08,0.54,0,0.0,0,27.21,29
2118,0,0,16,1,0,0,100,4,139.0,1.39,0,1808.19,1,0.89,-360
2119,0,0,35,1,0,0,100,3029,0.0,0.0,0,21384.75,1,0.0,138
2120,0,0,8,0,0,0,60,720,7.02,0.12,1,3426.68,1,7.09,114
2121,0,0,39,0,0,0,60,41768,2.21,0.04,0,3427.33,0,94.89,302
2122,0,0,9,0,0,0,60,35074,10.68,0.18,0,1478.0,1,47.04,-711
2123,0,0,26,0,0,0,60,45,2.44,0.04,1,3426.68,0,0.22,70
2124,0,0,39,0,0,0,30,50061,19.5,0.65,0,14199.3,1,1561.9,-510
2125,0,0,26,0,0,0,30,27911,5.54,0.18,0,17090.0,0,216.79,94
2126,0,0,35,0,0,0,60,60332,7.4,0.12,1,3426.68,1,714.33,-276
2127,0,0,9,0,0,0,60,5836,27.53,0.46,1,3426.68,1,257.06,-482
2128,0,0,37,0,0,0,60,72107,9.81,0.16,0,81100.77,1,991.73,97
2129,0,0,31,1,0,0,60,1000,16.4,0.27,1,0.0,0,26.24,-458
2130,0,0,31,1,0,0,60,3200,5.97,0.1,1,0.0,0,41.18,11
2131,0,0,9,0,0,0,60,16500,3.6,0.06,0,5012.88,0,61.06,311
2132,0,0,40,0,0,0,60,73271,8.58,0.14,1,3426.68,0,881.39,202
2133,0,0,16,0,0,0,30,26712,5.78,0.19,0,12016.69,1,332.88,131
2134,0,0,16,0,0,0,200,250,1.4,0.01,1,3426.68,0,0.75,55
2135,0,0,32,0,0,0,60,3746,8.58,0.14,1,3426.68,1,39.76,98
2136,0,0,25,1,0,0,30,24096,4.62,0.15,0,12463.74,1,114.44,84
2137,0,0,24,0,0,0,240,45696,1.63,0.01,1,3426.68,0,76.57,319
2138,0,0,16,1,0,0,30,35616,3.55,0.12,1,3426.68,0,177.26,220
2139,0,0,38,1,0,0,120,3010,82.2,0.68,0,9193.82,1,408.25,131
2140,0,0,31,1,0,0,60,1200,4.81,0.08,1,0.0,0,11.31,-235
2141,0,0,39,1,0,0,25,400,20.0,0.8,0,963.73,1,47.04,-832
2142,0,0,24,1,0,0,100,2928,80.0,0.8,0,13303.36,1,289.75,153
2143,0,0,26,0,0,0,30,36390,3.33,0.11,0,20666.07,0,149.9,176
2144,0,0,9,1,0,0,120,11480,36.16,0.3,0,28238.31,1,813.63,76
2145,0,0,34,0,0,0,30,65000,9.99,0.33,0,4971.05,0,764.28,28
2146,0,0,40,0,0,0,60,80000,2.31,0.04,1,3426.68,0,228.6,319
2147,0,0,9,0,0,0,120,1544,41.1,0.34,0,0.0,1,124.38,-73
2148,0,0,9,0,0,0,240,390,2.1,0.01,0,2503.33,1,1.77,265
2149,0,0,40,0,0,0,30,20160,11.15,0.37,0,21108.57,0,278.06,358
2150,0,0,37,0,0,0,60,2512,2.26,0.04,0,3255.61,1,7.02,74
2151,0,0,37,0,0,0,60,6,7.53,0.13,0,0.0,1,0.1,56
2152,0,0,8,0,0,0,60,2725,2.18,0.04,1,3426.68,1,6.11,211
2153,0,0,16,1,0,0,60,240,6.85,0.11,0,877.61,1,2.03,93
2154,0,0,37,0,0,0,60,35000,11.0,0.18,1,3426.68,0,635.25,57
2155,0,0,24,0,0,0,240,54128,1.95,0.01,1,3426.68,0,147.98,159
2156,0,0,17,1,0,0,100,1,89.0,0.89,0,14515.01,1,0.19,136
2157,0,0,26,0,0,0,60,45,7.0,0.12,1,3426.68,1,0.62,111
2158,0,0,16,0,0,0,90,630,9.69,0.11,1,3426.68,1,10.07,196
2159,0,0,24,0,0,0,60,4050,4.7,0.08,0,0.0,0,31.41,280
2160,0,0,31,1,0,0,100,800,12.36,0.12,0,0.0,1,19.38,-41
2161,0,0,31,1,0,0,60,100000,7.3,0.12,0,14621.3,0,1204.5,179
2162,0,0,9,1,0,0,100,250,0.01,0.0,0,0.0,1,0.0,-388
2163,0,0,38,1,0,0,60,591,11.4,0.19,0,430.5,1,8.33,158
2164,0,0,31,1,0,0,240,200,7.05,0.03,0,0.0,0,3.04,133
2165,0,0,39,0,0,0,60,100000,8.76,0.15,0,11054.56,0,1716.96,277
2166,0,0,35,1,0,0,30,35000,11.74,0.39,1,3426.68,0,422.41,83
2167,0,0,9,0,0,0,240,6000,1.97,0.01,1,3426.68,1,18.91,-557
2168,0,0,15,0,0,0,120,1603,19.71,0.16,1,3426.68,1,32.48,149
2169,0,0,10,0,0,0,60,3073,15.89,0.26,0,4996.2,1,80.57,50
2170,0,0,35,0,0,0,30,12567,12.3,0.41,0,5474.0,0,191.21,190
2171,0,0,28,0,0,0,100,150,139.0,1.39,0,1676.91,1,33.36,-686
2172,0,0,26,1,0,0,100,3500,80.0,0.8,0,10879.22,1,448.0,-665
2173,0,0,26,1,0,0,20,6520,27.0,1.35,0,12768.47,1,281.66,-285
2174,0,0,8,0,0,0,60,990,8.58,0.14,1,3426.68,1,10.51,261
2175,0,0,39,0,0,0,60,43676,2.42,0.04,0,25636.2,0,148.19,234
2176,0,0,31,1,0,0,60,1000,5.31,0.09,1,0.0,0,8.5,-322
2177,0,0,38,1,0,0,60,11755,8.2,0.14,0,9046.76,1,159.05,119
2178,0,0,31,1,0,0,60,7,31.19,0.52,1,0.0,0,0.22,363
2179,0,0,31,1,0,0,90,34,18.25,0.2,1,0.0,0,0.64,347
2180,0,0,9,0,0,0,60,3765,15.0,0.25,0,12102.81,0,93.18,165
2181,0,0,40,0,0,0,60,5900,3.2,0.05,1,3426.68,0,40.71,352
2182,0,0,8,0,0,0,30,15,6.08,0.2,1,3426.68,1,0.13,142
2183,0,0,8,0,0,0,60,1850,3.75,0.06,1,3426.68,1,7.13,162
2184,0,0,24,0,0,0,30,50000,2.0,0.07,0,8405.91,1,160.0,-419
2185,0,0,39,0,0,0,30,11536,4.7,0.16,0,1157.78,0,55.74,356
2186,0,0,26,0,0,0,240,1200,2.2,0.01,0,4535.0,1,47.04,-830
2187,0,0,8,0,0,0,60,1700,7.02,0.12,1,3426.68,1,16.73,114
2188,0,0,37,0,0,0,30,19078,5.54,0.18,0,11846.85,0,148.18,175
2189,0,0,24,0,0,0,240,2185,3.95,0.02,1,3426.68,1,13.81,-619
2190,0,0,9,0,0,0,200,6551,1.34,0.01,1,3426.68,1,18.93,169
2191,0,0,24,0,0,0,60,8586,2.22,0.04,1,3426.68,0,26.72,104
2192,0,0,26,0,0,0,30,27314,26.25,0.88,0,7329.83,0,1405.31,15
2193,0,0,40,0,0,0,60,30000,2.26,0.04,1,3426.68,0,95.06,193
2194,0,0,37,1,0,0,120,807,66.6,0.55,0,321.94,1,55.25,109
2195,0,0,38,1,0,0,60,1680,7.5,0.12,0,9674.88,1,24.7,153
2196,0,0,35,1,0,0,270,5178,89.11,0.33,0,16751.58,1,904.42,116
2197,0,0,37,1,0,0,100,864,5.0,0.05,1,3426.68,1,5.34,83
2198,0,0,35,0,0,0,240,2374,1.95,0.01,0,4417.96,0,7.64,85
2199,0,0,37,0,0,0,60,14600,11.8,0.2,0,9995.55,1,337.67,-102
2200,0,0,26,0,0,0,60,94848,11.22,0.19,1,3426.68,0,1755.92,129
2201,0,0,8,1,0,0,20,17,32.0,1.6,1,3426.68,1,0.56,146
2202,0,0,31,1,0,0,300,4,23.12,0.08,0,0.0,0,0.1,36
2203,0,0,39,0,0,0,90,680,15.26,0.17,1,3426.68,0,20.34,14
2204,0,0,40,0,0,0,60,76000,7.4,0.12,1,3426.68,0,899.84,-262
2205,0,0,32,0,0,0,60,200,2.58,0.04,1,3426.68,1,0.72,125
2206,0,0,6,0,0,0,60,225,2.26,0.04,0,0.0,1,0.63,575
2207,0,0,28,0,0,0,90,868,9.3,0.1,0,2124.48,0,8.3,128
2208,0,0,12,1,0,0,60,25687,6.49,0.11,0,15041.23,1,171.38,263
2209,0,0,31,1,0,0,30,60,15.6,0.52,1,0.0,0,0.96,97
2210,0,0,37,0,0,0,60,832,3.6,0.06,0,0.0,0,3.08,324
2211,0,0,24,0,0,0,30,66054,11.15,0.37,1,3426.68,0,911.05,262
2212,0,0,26,1,0,0,30,7026,4.5,0.15,1,3426.68,1,37.21,57
2213,0,0,38,1,0,0,60,9789,6.75,0.11,0,2965.32,1,81.74,393
2214,0,0,35,0,0,0,60,72518,2.26,0.04,1,3426.68,0,202.73,108
2215,0,0,26,0,0,0,60,42805,7.27,0.12,1,3426.68,0,436.29,196
2216,0,0,15,0,0,0,240,176,2.1,0.01,1,3426.68,1,0.38,141
2217,0,0,28,0,0,0,30,263,20.0,0.67,0,14622.43,0,8.68,37
2218,0,0,31,1,0,0,60,48,84.64,1.41,1,0.0,0,4.18,156
2219,0,0,33,1,0,0,100,4,8.0,0.08,0,942.64,1,0.05,121
2220,0,0,38,1,0,0,60,20500,11.15,0.19,0,14223.39,1,448.01,307
2221,0,0,31,1,0,0,60,1000,16.63,0.28,0,0.0,0,26.61,-383
2222,0,0,24,0,0,0,60,9838,17.5,0.29,1,3426.68,1,275.46,-619
2223,0,0,16,0,0,0,240,1628,1.9,0.01,0,13122.39,1,6.67,173
2224,0,0,37,0,0,0,60,5924,2.51,0.04,0,4322.6,1,20.85,36
2225,0,0,24,0,0,0,60,3060,8.15,0.14,1,3426.68,1,39.9,-343
2226,0,0,35,0,0,0,300,147,41.1,0.14,1,3426.68,1,9.67,-630
2227,0,0,6,0,0,0,120,392,21.0,0.18,0,1456.4,1,10.18,156
2228,0,0,31,1,0,0,30,23,21.71,0.72,1,0.0,0,0.62,414
2229,0,0,28,1,0,0,30,1467,20.0,0.67,0,4822.01,1,41.13,44
2230,0,0,16,1,0,0,60,4680,10.99,0.18,0,3463.53,1,52.87,142
2231,0,0,40,0,0,0,30,1600,2.0,0.07,0,15696.7,1,5.12,-428
2232,0,0,35,1,0,0,20,168,32.0,1.6,0,1112.11,1,5.53,334
2233,0,0,33,1,0,0,100,213,89.0,0.89,0,2542.17,1,31.28,142
2234,0,0,39,0,0,0,240,3648,12.08,0.05,0,6923.53,0,61.78,137
2235,0,0,16,1,0,0,60,4235,4.15,0.07,0,2215.13,1,21.74,134
2236,0,0,31,1,0,0,60,1130,28.23,0.47,0,0.0,0,62.51,284
2237,0,0,38,1,0,0,60,7760,7.65,0.13,0,1587.92,1,83.23,170
2238,0,0,28,1,0,0,300,252,30.82,0.1,0,2905.84,1,9.14,100
2239,0,0,35,0,0,0,240,1977,16.15,0.07,1,3426.68,0,62.58,-21
2240,0,0,26,0,0,0,60,57227,2.26,0.04,0,21591.1,0,159.98,172
2241,0,0,38,1,0,0,60,43262,2.35,0.04,0,8711.4,1,219.19,141
2242,0,0,6,0,0,0,240,170,1.95,0.01,1,3426.68,1,0.46,100
2243,0,0,37,1,0,0,30,56,2.0,0.07,1,3426.68,1,0.14,118
2244,0,0,15,1,0,0,120,400,36.0,0.3,0,0.0,1,31.05,30
2245,0,0,37,0,0,0,30,20000,5.54,0.18,0,43098.9,1,155.34,146
2246,0,0,40,0,0,0,60,3345,7.78,0.13,1,3426.68,0,42.94,267
2247,0,0,28,0,0,0,240,503,6.83,0.03,0,0.0,0,3.53,350
2248,0,0,38,1,0,0,60,27480,2.4,0.04,1,3426.68,1,129.27,123
2249,0,0,38,1,0,0,60,1100,11.4,0.19,0,2568.6,1,24.58,-189
2250,0,0,28,1,0,0,30,18000,20.0,0.67,0,1832.54,1,370.08,137
2251,0,0,9,1,0,0,120,10560,36.16,0.3,0,15873.33,1,748.43,77
2252,0,0,32,1,0,0,20,450,32.0,1.6,1,3426.68,1,14.8,105
2253,0,0,26,0,0,0,30,4,26.25,0.88,0,462.5,1,0.17,-255
2254,0,0,40,0,0,0,30,4200,4.22,0.14,0,320.43,0,29.24,115
2255,0,0,24,0,0,0,120,18960,18.9,0.16,0,2259.81,0,368.38,290
2256,0,0,26,0,0,0,60,2000,5.73,0.1,1,3426.68,1,24.71,167
2257,0,0,9,0,0,0,60,12386,2.33,0.04,1,3426.68,1,62.22,108
2258,0,0,6,0,0,0,120,240,24.76,0.21,1,3426.68,1,7.35,92
2259,0,0,7,1,0,0,100,5000,80.0,0.8,0,37942.89,1,494.8,56
2260,0,0,28,0,0,0,60,178258,2.26,0.04,0,23340.84,0,414.14,254
2261,0,0,15,0,0,0,60,803,6.25,0.1,1,3426.68,1,5.16,240
2262,0,0,9,1,0,0,20,2400,31.0,1.55,0,9253.44,1,87.57,114
2263,0,0,35,0,0,0,60,19389,2.0,0.03,0,4916.0,0,39.86,326
2264,0,0,31,1,0,0,60,89674,2.72,0.05,0,17703.62,0,402.46,237
2265,0,0,37,0,0,0,30,2559,8.82,0.29,0,3397.95,0,37.24,82
2266,0,0,16,0,0,0,100,1242,4.84,0.05,0,2452.54,1,12.96,203
2267,0,0,31,1,0,0,300,60,40.56,0.14,1,0.0,0,5.25,12
2268,0,0,32,1,0,0,20,35,32.0,1.6,0,2796.58,1,1.32,133
2269,0,0,39,1,0,0,60,20000,2.15,0.04,0,5145.69,1,44.2,180
2270,0,0,31,1,0,0,90,2,4.62,0.05,0,0.0,0,0.01,95
2271,0,0,26,1,0,0,60,2221,5.94,0.1,0,2969.34,1,16.32,119
2272,0,0,16,1,0,0,30,56352,3.5,0.12,0,30046.84,1,202.75,156
2273,0,0,31,1,0,0,60,150000,2.87,0.05,0,15222.94,0,710.32,190
2274,0,0,16,1,0,0,100,3,139.0,1.39,0,1800.33,1,0.82,35
2275,0,0,38,1,0,0,90,400,7.82,0.09,1,3426.68,1,4.39,173
2276,0,0,20,1,0,0,100,695,80.0,0.8,0,8738.06,1,91.74,70
2277,0,0,31,1,0,0,240,11668,3.0,0.01,0,3283.59,1,75.47,159
2278,0,0,24,0,0,0,30,22122,3.81,0.13,0,3855.95,0,118.17,104
2279,0,0,38,1,0,0,30,1344,13.66,0.46,0,13507.92,1,29.37,-255
2280,0,0,9,0,0,0,30,45108,4.75,0.16,0,19150.15,1,461.95,150
2281,0,0,39,0,0,0,60,9474,9.45,0.16,1,3426.68,0,143.25,-307
2282,0,0,9,0,0,0,60,9500,4.0,0.07,0,3051.95,1,47.01,207
2283,0,0,35,0,0,0,60,625,7.72,0.13,1,3426.68,1,10.4,333
2284,0,0,16,0,0,0,60,168,1.32,0.02,1,3426.68,1,0.37,196
2285,0,0,15,0,0,0,240,55,12.5,0.05,1,3426.68,1,0.96,100
2286,0,0,9,1,0,0,180,2052,16.96,0.09,0,1416.03,1,57.42,215
2287,0,0,24,1,0,0,100,3000,71.99,0.72,0,5298.9,1,345.55,-332
2288,0,0,39,0,0,0,60,12420,8.15,0.14,1,3426.68,1,161.96,-613
2289,0,0,31,1,0,0,60,200,6.07,0.1,0,0.0,0,2.62,46
2290,0,0,16,1,0,0,60,16435,8.1,0.13,0,0.0,0,136.85,246
2291,0,0,16,1,0,0,60,2594,3.6,0.06,0,2076.58,1,9.6,145
2292,0,0,24,0,0,0,60,3726,2.22,0.04,1,3426.68,0,11.6,197
2293,0,0,40,0,0,0,30,2800,16.26,0.54,0,1130.49,1,47.04,-743
2294,0,0,26,0,0,0,30,2561,26.25,0.88,0,15128.37,0,131.76,-24
2295,0,0,16,0,0,0,180,31,16.96,0.09,1,3426.68,1,0.84,-416
2296,0,0,32,0,0,0,60,4471,3.6,0.06,1,3426.68,1,18.94,40
2297,0,0,26,0,0,0,30,35000,11.75,0.39,0,0.0,0,886.66,145
2298,0,0,24,0,0,0,60,1458,2.33,0.04,0,1078.61,0,5.61,174
2299,0,0,32,1,0,0,100,640,8.0,0.08,0,7539.52,1,7.18,120
2300,0,0,38,1,0,0,60,14055,2.25,0.04,0,2220.86,1,44.34,100
2301,0,0,9,0,0,0,60,40035,8.26,0.14,0,23776.41,0,409.06,262
2302,0,0,15,0,0,0,240,36,8.38,0.03,0,892.96,1,0.31,117
2303,0,0,16,1,0,0,30,109350,9.5,0.32,0,0.0,0,1222.7,98
2304,0,0,26,0,0,0,60,46695,7.72,0.13,1,3426.68,0,370.58,271
2305,0,0,26,0,0,0,30,39680,5.54,0.18,0,27441.25,0,308.2,60
2306,0,0,39,0,0,0,60,65599,2.95,0.05,0,7317.47,0,271.31,162
2307,0,0,31,1,0,0,240,17,5.41,0.02,1,0.0,0,0.09,347
2308,0,0,16,1,0,0,30,3905,20.0,0.67,1,3426.68,1,96.61,161
2309,0,0,24,0,0,0,60,275,11.22,0.19,0,3470.0,0,5.09,202
2310,0,0,6,0,0,0,60,350,13.15,0.22,0,1188.75,1,6.45,96
2311,0,0,31,1,0,0,30,13,33.72,1.12,0,0.0,0,0.54,412
2312,0,0,28,0,0,0,30,4000,17.0,0.57,0,12205.4,1,47.04,-807
2313,0,0,16,0,0,0,90,210,16.0,0.18,0,997.46,1,5.38,-294
2314,0,0,38,1,0,0,30,23251,11.99,0.4,0,4503.42,1,390.85,156
2315,0,0,9,1,0,0,60,546,7.0,0.12,0,0.0,1,6.12,-419
2316,0,0,9,0,0,0,30,1499,4.82,0.16,0,2252.42,1,10.13,263
2317,0,0,24,0,0,0,100,4300,0.01,0.0,1,3426.68,1,0.07,-458
2318,0,0,39,0,0,0,60,3480,2.26,0.04,0,11941.65,0,9.73,130
2319,0,0,16,1,0,0,100,150,139.0,1.39,0,1894.41,1,40.87,-38
2320,0,0,35,0,0,0,60,15855,2.49,0.04,0,4553.1,0,65.14,268
2321,0,0,13,1,0,0,60,192,75.62,1.26,0,0.0,1,23.96,238
2322,0,0,26,0,0,0,60,2000,5.56,0.09,0,12601.07,0,18.35,79
2323,0,0,26,0,0,0,30,25000,12.01,0.4,0,9906.63,1,480.4,-339
2324,0,0,38,1,0,0,60,525,6.6,0.11,0,807.47,1,4.86,110
2325,0,0,4,0,0,0,20,500,32.0,1.6,0,1225.37,1,47.04,-766
2326,0,0,26,0,0,0,60,1672,3.4,0.06,1,3426.68,1,9.1,-312
2327,0,0,38,1,0,0,60,3000,13.5,0.22,0,4454.62,1,64.8,-595
2328,0,0,8,0,0,0,60,5850,2.18,0.04,1,3426.68,1,13.11,274
2329,0,0,9,1,0,0,20,2120,31.0,1.55,0,8231.14,1,67.56,282
2330,0,0,38,1,0,0,60,1475,6.6,0.11,0,678.83,1,13.65,113
2331,0,0,27,0,0,0,25,12,20.0,0.8,1,3426.68,1,0.47,-61
2332,0,0,16,1,0,0,100,4000,100.0,1.0,0,15537.04,1,411.2,83
2333,0,0,32,0,0,0,60,3274,5.63,0.09,1,3426.68,1,18.95,89
2334,0,0,16,0,0,0,240,3635,1.92,0.01,0,14489.1,1,15.05,96
2335,0,0,26,1,0,0,100,500,80.0,0.8,0,0.0,1,64.0,-756
2336,0,0,28,1,0,0,60,34500,3.09,0.05,0,10883.65,1,208.95,168
2337,0,0,26,1,0,0,100,5498,79.99,0.8,0,16090.22,1,703.66,-327
2338,0,0,31,1,0,0,60,550,15.68,0.26,1,0.0,0,16.9,50
2339,0,0,9,0,0,0,60,11994,3.28,0.05,1,3426.68,1,84.82,108
2340,0,0,33,1,0,0,1,13,0.9,0.9,0,1193.15,1,0.02,87
2341,0,0,38,1,0,0,60,7000,13.5,0.22,1,3426.68,1,151.2,-608
2342,0,0,25,0,0,0,25,229,75.0,3.0,0,1286.7,1,27.48,-439
2343,0,0,28,0,0,0,90,2586,9.3,0.1,0,2737.75,0,24.72,79
2344,0,0,26,0,0,0,30,100000,10.52,0.35,0,14547.55,0,1301.32,169
2345,0,0,9,1,0,0,60,3000,6.85,0.11,0,6020.48,1,25.42,125
2346,0,0,24,0,0,0,60,90955,7.4,0.12,0,8654.7,1,1076.91,-336
2347,0,0,35,0,0,0,60,50000,3.89,0.06,0,10167.54,0,240.6,211
2348,0,0,37,0,0,0,240,9794,1.95,0.01,0,19520.77,1,31.51,263
2349,0,0,11,1,0,0,300,699,30.82,0.1,0,6941.12,1,30.2,25
2350,0,0,35,1,0,0,100,504,80.0,0.8,0,2788.07,1,41.45,258
2351,0,0,8,1,0,0,20,34,32.0,1.6,1,3426.68,1,1.12,101
2352,0,0,16,0,0,0,60,14995,9.45,0.16,0,17289.0,1,226.72,-332
2353,0,0,22,1,0,0,100,66,80.0,0.8,0,1470.09,1,7.4,72
2354,0,0,31,1,0,0,200,300,2.51,0.01,1,0.0,0,1.48,154
2355,0,0,31,1,0,0,90,50,32.73,0.36,0,0.0,0,3.53,12
2356,0,0,15,0,0,0,90,98,9.3,0.1,0,4317.96,1,1.13,190
2357,0,0,16,1,0,0,240,936,1.95,0.01,0,0.0,1,1.88,181
2358,0,0,35,1,0,0,20,369,32.0,1.6,0,1661.01,1,12.14,138
2359,0,0,15,0,0,0,240,81,1.45,0.01,0,728.3,1,0.15,160
2360,0,0,26,0,0,0,60,248,3.2,0.05,0,1547.94,1,1.56,-32
2361,0,0,40,0,0,0,30,10114,8.82,0.29,1,3426.68,0,192.33,156
2362,0,0,31,1,0,0,30,228,33.33,1.11,1,0.0,0,9.4,414
2363,0,0,24,0,0,0,60,1171,70.0,1.17,1,3426.68,1,47.04,-691
2364,0,0,7,1,0,0,30,1531,11.15,0.37,0,0.0,1,21.12,144
2365,0,0,9,1,0,0,30,3600,50.4,1.68,0,1924.57,1,355.62,162
2366,0,0,31,1,0,0,90,80,32.15,0.36,1,0.0,0,4.12,-389
2367,0,0,9,0,0,0,60,8100,2.33,0.04,0,3296.34,0,31.14,86
2368,0,0,37,0,0,0,60,1700,2.51,0.04,1,3426.68,0,5.98,17
2369,0,0,37,0,0,0,100,45285,1.3,0.01,0,5458.45,0,72.82,181
2370,0,0,38,1,0,0,30,20856,10.5,0.35,0,4427.52,1,225.12,161
2371,0,0,26,0,0,0,200,16,1.4,0.01,1,3426.68,1,0.04,-406
2372,0,0,26,0,0,0,30,139,26.25,0.88,0,13538.35,1,7.15,-133
2373,0,0,9,0,0,0,100,2256,4.76,0.05,0,3296.34,0,17.72,86
2374,0,0,39,0,0,0,30,1030,3.47,0.12,0,574.56,1,47.04,-767
2375,0,0,26,0,0,0,60,33147,6.6,0.11,0,5798.14,0,224.9,256
2376,0,0,26,0,0,0,60,35120,8.0,0.13,1,3426.68,0,393.91,166
2377,0,0,38,1,0,0,60,1200,1.75,0.03,0,2429.85,1,3.36,-486
2378,0,0,26,0,0,0,60,7736,2.33,0.04,1,3426.68,0,25.27,70
2379,0,0,31,1,0,0,60,100,5.17,0.09,1,0.0,0,0.83,-389
2380,0,0,31,1,0,0,30,48866,4.51,0.15,0,9951.37,0,363.64,214
2381,0,0,39,1,0,0,20,3000,32.0,1.6,0,10203.1,1,98.69,224
2382,0,0,15,0,0,0,90,96,9.3,0.1,1,3426.68,1,1.1,157
2383,0,0,31,1,0,0,240,346,5.65,0.02,0,0.0,1,3.83,-41
2384,0,0,35,1,0,0,100,1337,80.0,0.8,0,12022.17,1,149.96,121
2385,0,0,17,1,0,0,100,2578,89.0,0.89,0,15353.45,1,494.68,112
2386,0,0,31,1,0,0,240,210,24.27,0.1,1,0.0,0,6.31,121
2387,0,0,26,0,0,0,60,50000,2.44,0.04,0,0.0,0,239.12,100
2388,0,0,37,1,0,0,120,15321,25.5,0.21,0,17405.65,1,547.74,41
2389,0,0,26,0,0,0,30,641,26.25,0.88,0,1110.5,1,26.92,-377
2390,0,0,26,1,0,0,100,9308,89.0,0.89,0,59767.71,1,1024.75,125
2391,0,0,10,1,0,0,168,52,144.0,0.86,0,0.0,0,16.14,64
2392,0,0,16,0,0,0,240,4000,1.43,0.01,0,29216.84,1,5.88,92
2393,0,0,28,1,0,0,60,642,5.94,0.1,0,929.85,1,4.49,116
2394,0,0,40,1,0,0,60,372,7.0,0.12,0,2265.88,1,3.22,241
2395,0,0,26,1,0,0,100,9363,89.0,0.89,0,58592.54,1,1030.8,211
2396,0,0,37,0,0,0,60,42717,8.58,0.14,0,25118.88,0,453.38,84
2397,0,0,37,0,0,0,60,46113,7.21,0.12,0,16629.49,1,548.58,32
2398,0,0,37,0,0,0,60,29254,11.22,0.19,1,3426.68,1,643.33,74
2399,0,0,28,0,0,0,240,3000,1.85,0.01,0,4474.31,1,7.78,84
2400,0,0,39,1,0,0,60,39132,2.25,0.04,0,20519.07,1,90.51,93
2401,0,0,31,1,0,0,60,30,36.06,0.6,1,0.0,0,2.12,50
2402,0,0,15,1,0,0,100,442,71.99,0.72,0,1928.93,1,50.91,-602
2403,0,0,37,0,0,0,30,7441,8.23,0.27,0,4376.56,0,101.05,42
2404,0,0,9,0,0,0,30,4236,3.55,0.12,1,3426.68,0,15.46,249
2405,0,0,40,0,0,0,60,4000,3.4,0.06,0,3302.14,0,26.66,360
2406,0,0,31,1,0,0,90,20,23.59,0.26,1,0.0,0,0.48,56
2407,0,0,39,0,0,0,60,20000,2.73,0.05,0,3379.64,0,107.02,212
2408,0,0,38,1,0,0,60,3753,2.54,0.04,0,4146.33,1,20.55,112
2409,0,0,26,1,0,0,100,2744,89.0,0.89,0,24927.19,1,342.39,95
2410,0,0,28,0,0,0,30,51240,3.91,0.13,0,8684.7,1,280.89,88
2411,0,0,31,1,0,0,60,100,23.18,0.39,1,0.0,1,3.71,-514
2412,0,0,38,1,0,0,240,500,1.9,0.01,1,3426.68,1,1.52,-608
2413,0,0,37,0,0,0,30,2060,12.42,0.41,0,1381.7,1,40.94,-439
2414,0,0,17,1,0,0,20,20000,32.0,1.6,0,41300.11,1,897.28,104
2415,0,0,24,0,0,0,60,81270,5.56,0.09,0,10605.03,0,745.57,297
2416,0,0,9,0,0,0,30,1644,4.04,0.13,0,1620.19,0,8.22,250
2417,0,0,38,1,0,0,60,27900,8.1,0.13,0,7238.46,1,232.32,200
